Unnamed: 0,Merge,Conf_details,Conf_methods,Loc,Block,Loc_details,is_in_aff_files
465,89cad5d93a5083474840e90d08d6e4aec5833932,services/core/java/com/android/server/BluetoothManagerService.java,[],1,1,"[(16, 16, 1)]",True
467,89cad5d93a5083474840e90d08d6e4aec5833932,packages/SystemUI/src/com/android/keyguard/KeyguardSimPinView.java,[],11,1,"[(71, 81, 11)]",True
468,1eef3e1566be8570a0f7a856f12f8992f7d34824,core/java/android/bluetooth/BluetoothHeadset.java,['void android.bluetooth.BluetoothHeadset.doUnbind()'],13,2,"[(393, 397, 5), (1193, 1200, 8)]",True
470,1eef3e1566be8570a0f7a856f12f8992f7d34824,services/core/java/com/android/server/BluetoothManagerService.java,"['void com.android.server.BluetoothManagerService.unbindBluetoothProfileService(int,IBluetoothProfileServiceConnection)', 'int com.android.server.BluetoothManagerService.ProfileServiceConnections.getProxyCount()']",12,2,"[(1236, 1240, 5), (1417, 1423, 7)]",True
471,1eef3e1566be8570a0f7a856f12f8992f7d34824,packages/SystemUI/src/com/android/systemui/qs/tiles/HotspotTile.java,"['void com.android.systemui.qs.tiles.HotspotTile.handleUpdateState(BooleanState,Object)']",7,1,"[(141, 147, 7)]",True
472,f9f9f03acdeb05e6978feca02f6ef20ff57d06bc,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['void com.android.systemui.statusbar.policy.MobileSignalController.<init>(Context,Config,boolean,TelephonyManager,CallbackHandler,NetworkControllerImpl,SubscriptionInfo,SubscriptionDefaults,Looper)']",4,1,"[(124, 127, 4)]",True
475,4a30c150e58ec67edb92a7bec5ea48cebd6b90d4,packages/SystemUI/src/com/android/systemui/qs/QSPanel.java,"['void com.android.systemui.qs.QSPanel.<init>(Context,AttributeSet)']",2,1,"[(120, 121, 2)]",True
476,4a30c150e58ec67edb92a7bec5ea48cebd6b90d4,packages/SystemUI/src/com/android/systemui/statusbar/StatusBarMobileView.java,[],1,1,"[(61, 61, 1)]",True
477,4a30c150e58ec67edb92a7bec5ea48cebd6b90d4,services/core/java/com/android/server/locksettings/LockSettingsService.java,"['long com.android.server.locksettings.LockSettingsService.setLockCredentialWithAuthTokenLocked(byte[],int,AuthenticationToken,int,int)']",2,1,"[(2663, 2664, 2)]",True
478,4a30c150e58ec67edb92a7bec5ea48cebd6b90d4,services/core/java/com/android/server/am/ActivityManagerService.java,[],6,1,"[(552, 557, 6)]",True
479,4a30c150e58ec67edb92a7bec5ea48cebd6b90d4,services/core/java/com/android/server/audio/BtHelper.java,"['void com.android.server.audio.BtHelper.ScoClient.incCount(int)', 'void com.android.server.audio.BtHelper.ScoClient.decCount()', 'boolean com.android.server.audio.BtHelper.ScoClient.requestScoState(int,int)', 'boolean com.android.server.audio.BtHelper.isBluetoothScoOn()', 'boolean com.android.server.audio.BtHelper.ScoClient.requestScoState(int,int)']",12,5,"[(830, 834, 5), (878, 878, 1), (931, 934, 4), (429, 429, 1), (954, 954, 1)]",True
480,4a30c150e58ec67edb92a7bec5ea48cebd6b90d4,packages/SystemUI/src/com/android/keyguard/CarrierTextController.java,[],1,1,"[(75, 75, 1)]",True
481,4a30c150e58ec67edb92a7bec5ea48cebd6b90d4,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java,[],10,1,"[(190, 199, 10)]",True
483,b576b28ececdf87e488eaf196c28e48371784746,packages/SystemUI/src/com/android/keyguard/CarrierTextController.java,['void com.android.keyguard.CarrierTextController.updateCarrierText()'],1,1,"[(231, 231, 1)]",True
484,b576b28ececdf87e488eaf196c28e48371784746,services/core/java/com/android/server/audio/BtHelper.java,"['boolean com.android.server.audio.BtHelper.isAudioPathUp()', 'void com.android.server.audio.BtHelper.updateTwsPlusScoState(BluetoothDevice,Integer)', 'boolean com.android.server.audio.BtHelper.checkAndUpdatTwsPlusScoState(Intent,Integer)', 'boolean com.android.server.audio.BtHelper.ScoClient.requestScoState(int,int)', 'boolean com.android.server.audio.BtHelper.ScoClient.requestScoState(int,int)', 'boolean com.android.server.audio.BtHelper.ScoClient.requestScoState(int,int)']",126,4,"[(239, 307, 69), (893, 897, 5), (911, 954, 44), (972, 979, 8)]",True
485,b576b28ececdf87e488eaf196c28e48371784746,services/core/java/com/android/server/audio/AudioService.java,"['void com.android.server.audio.AudioService.adjustSuggestedStreamVolume(int,int,int,String,String,int)']",3,1,"[(1531, 1533, 3)]",True
486,2b252c526c654de6d04ec0165b4b8f039b37f82b,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,['void com.android.systemui.statusbar.policy.MobileSignalController.dump(PrintWriter)'],1,1,"[(817, 817, 1)]",True
487,2b252c526c654de6d04ec0165b4b8f039b37f82b,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java,[],5,1,"[(1112, 1116, 5)]",True
489,6e44ad255823e1b7f2b23386d61af655c19adb49,services/core/java/com/android/server/wm/TaskTapPointerEventListener.java,"['void com.android.server.wm.TaskTapPointerEventListener.<init>(WindowManagerService,DisplayContent)']",53,2,"[(54, 56, 3), (62, 111, 50)]",True
491,6e44ad255823e1b7f2b23386d61af655c19adb49,services/core/java/com/android/server/connectivity/KeepaliveTracker.java,"['void com.android.server.connectivity.KeepaliveTracker.KeepaliveInfo.<init>(ISocketKeepaliveCallback,NetworkAgentInfo,KeepalivePacketData,int,int,FileDescriptor)', 'void com.android.server.connectivity.KeepaliveTracker.handleEventSocketKeepalive(NetworkAgentInfo,Message)', 'void com.android.server.connectivity.KeepaliveTracker.KeepaliveInfo.start(int)', 'void com.android.server.connectivity.KeepaliveTracker.KeepaliveInfo.start(int)']",6,5,"[(157, 157, 1), (162, 162, 1), (452, 453, 2), (279, 279, 1), (279, 279, 1)]",True
495,6e44ad255823e1b7f2b23386d61af655c19adb49,services/core/java/com/android/server/net/NetworkPolicyManagerService.java,"['void com.android.server.net.NetworkPolicyManagerService.enqueueNotification(NetworkPolicy,int,long,ApplicationInfo)', 'void com.android.server.net.NetworkPolicyManagerService.enqueueNotification(NetworkPolicy,int,long,ApplicationInfo)']",2,2,"[(1340, 1340, 1), (1340, 1340, 1)]",True
496,6e44ad255823e1b7f2b23386d61af655c19adb49,services/core/java/com/android/server/audio/BtHelper.java,"['boolean com.android.server.audio.BtHelper.handleBtScoActiveDeviceChange(BluetoothDevice,boolean)']",1,1,"[(624, 624, 1)]",True
497,6e44ad255823e1b7f2b23386d61af655c19adb49,services/core/java/com/android/server/Watchdog.java,['void com.android.server.Watchdog.run()'],1,1,"[(599, 599, 1)]",True
498,6e44ad255823e1b7f2b23386d61af655c19adb49,services/core/java/com/android/server/wm/ActivityStarter.java,[],1,1,"[(117, 117, 1)]",True
499,6e44ad255823e1b7f2b23386d61af655c19adb49,wifi/java/android/net/wifi/WifiConfiguration.java,['String android.net.wifi.WifiConfiguration.configKey(boolean)'],18,1,"[(2281, 2298, 18)]",True
500,6e44ad255823e1b7f2b23386d61af655c19adb49,packages/SystemUI/src/com/android/keyguard/KeyguardSimPinView.java,['void com.android.keyguard.KeyguardSimPinView.showDefaultMessage()'],8,1,"[(115, 122, 8)]",True
502,2775a5a9b030266a910301e8b464811acafcd5fa,packages/SystemUI/tests/src/com/android/systemui/statusbar/policy/NetworkControllerBaseTest.java,"['void com.android.systemui.statusbar.policy.NetworkControllerBaseTest.verifyLastQsMobileDataIndicators(boolean,int,int,boolean,boolean)']",2,1,"[(343, 344, 2)]",True
503,2775a5a9b030266a910301e8b464811acafcd5fa,services/core/java/com/android/server/audio/AudioService.java,['void com.android.server.audio.AudioService.setSpeakerphoneOn(boolean)'],3,1,"[(3357, 3359, 3)]",True
504,2775a5a9b030266a910301e8b464811acafcd5fa,location/java/android/location/LocationManager.java,"['void android.location.LocationManager.requestLocationUpdates(String,long,float,LocationListener)', 'void android.location.LocationManager.requestLocationUpdates(String,long,float,LocationListener,Looper)', 'void android.location.LocationManager.requestLocationUpdates(long,float,Criteria,LocationListener,Looper)', 'void android.location.LocationManager.requestLocationUpdates(String,long,float,PendingIntent)', 'void android.location.LocationManager.requestLocationUpdates(long,float,Criteria,PendingIntent)', 'void android.location.LocationManager.requestSingleUpdate(String,LocationListener,Looper)', 'void android.location.LocationManager.requestSingleUpdate(Criteria,LocationListener,Looper)', 'void android.location.LocationManager.requestSingleUpdate(String,PendingIntent)', 'void android.location.LocationManager.requestSingleUpdate(Criteria,PendingIntent)', 'void android.location.LocationManager.requestLocationUpdates(LocationRequest,LocationListener,Looper)', 'void android.location.LocationManager.requestLocationUpdates(LocationRequest,PendingIntent)', 'void android.location.LocationManager.addProximityAlert(double,double,float,long,PendingIntent)', 'Location android.location.LocationManager.getLastKnownLocation(String)', 'boolean android.location.LocationManager.addGpsStatusListener(Listener)', 'boolean android.location.LocationManager.addNmeaListener(NmeaListener)', 'boolean android.location.LocationManager.sendExtraCommand(String,String,Bundle)']",70,16,"[(575, 577, 3), (608, 610, 3), (642, 644, 3), (671, 673, 3), (779, 781, 3), (810, 811, 2), (841, 842, 2), (865, 866, 2), (890, 891, 2), (960, 962, 3), (991, 992, 2), (1148, 1149, 2), (1450, 1451, 2), (1870, 1887, 18), (1982, 1999, 18), (2398, 2399, 2)]",True
505,2775a5a9b030266a910301e8b464811acafcd5fa,core/java/android/content/pm/ApplicationInfo.java,['int android.content.pm.ApplicationInfo.getOverrideDensity()'],3,1,"[(2052, 2054, 3)]",True
508,2775a5a9b030266a910301e8b464811acafcd5fa,services/core/java/com/android/server/am/ActivityManagerService.java,[],1,1,"[(313, 313, 1)]",True
509,2775a5a9b030266a910301e8b464811acafcd5fa,packages/SystemUI/src/com/android/systemui/qs/QSFooterImpl.java,"['void com.android.systemui.qs.QSFooterImpl.updateCarrierInfo(CarrierTextCallbackInfo)', 'int com.android.systemui.qs.QSFooterImpl.getSlotIndex(int)', 'void com.android.systemui.qs.QSFooterImpl.QSCarrierText.<init>(Context,AttributeSet)', 'void com.android.systemui.qs.QSFooterImpl.handleUpdateState()', 'void com.android.systemui.qs.QSFooterImpl.QSCarrierText.<init>(Context)', 'void com.android.systemui.qs.QSFooterImpl.QSCarrierText.<init>(Context,AttributeSet,int,int)', 'void com.android.systemui.qs.QSFooterImpl.QSCarrierText.<init>(Context,AttributeSet,int)', 'void com.android.systemui.qs.QSFooterImpl.QSCarrierText.onVisibilityChanged(View,int)', 'void com.android.systemui.qs.QSFooterImpl.setNoSims(boolean,boolean)', 'void com.android.systemui.qs.QSFooterImpl.setMobileDataIndicators(IconState,IconState,int,int,boolean,boolean,int,String,String,boolean,int,boolean)']",158,1,"[(455, 612, 158)]",True
511,2775a5a9b030266a910301e8b464811acafcd5fa,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,['void com.android.systemui.statusbar.policy.MobileSignalController.updateTelephony()'],6,3,"[(28, 30, 3), (0, 0, 0), (651, 653, 3)]",True
512,2775a5a9b030266a910301e8b464811acafcd5fa,services/java/com/android/server/SystemServer.java,['void com.android.server.SystemServer.startOtherServices()'],36,1,"[(1382, 1417, 36)]",True
513,2775a5a9b030266a910301e8b464811acafcd5fa,services/core/java/com/android/server/ConnectivityService.java,"['int com.android.server.ConnectivityService.getIntSpecifier(NetworkSpecifier)', 'boolean com.android.server.ConnectivityService.satisfiesMobileMultiNetworkDataCheck(NetworkCapabilities,NetworkCapabilities)', 'void com.android.server.ConnectivityService.handleUpdateTCPBuffersfor5G()', 'boolean com.android.server.ConnectivityService.isBestMobileMultiNetwork(NetworkAgentInfo,NetworkCapabilities,NetworkAgentInfo,NetworkCapabilities,NetworkCapabilities)', 'boolean com.android.server.ConnectivityService.isMobileNetwork(NetworkAgentInfo)', 'boolean com.android.server.ConnectivityService.satisfiesMobileNetworkDataCheck(NetworkCapabilities)']",70,1,"[(6881, 6950, 70)]",True
514,2775a5a9b030266a910301e8b464811acafcd5fa,services/core/java/com/android/server/am/ActiveServices.java,['void com.android.server.am.ActiveServices.performServiceRestartLocked(ServiceRecord)'],31,1,"[(2486, 2516, 31)]",True
515,e449737f6ea4d11d082f1cdec4d067f64d5ba95e,packages/SystemUI/src/com/android/keyguard/CarrierTextController.java,"['void com.android.keyguard.CarrierTextController.updateCarrierText()', 'void com.android.keyguard.CarrierTextController.updateCarrierText()']",14,2,"[(212, 222, 11), (302, 304, 3)]",True
516,e449737f6ea4d11d082f1cdec4d067f64d5ba95e,services/core/java/com/android/server/display/LocalDisplayAdapter.java,"['void com.android.server.display.LocalDisplayAdapter.LocalDisplayDevice.<init>(IBinder,long,PhysicalDisplayInfo[],int,int[],int,boolean)']",3,1,"[(184, 186, 3)]",True
517,e449737f6ea4d11d082f1cdec4d067f64d5ba95e,services/core/java/com/android/server/wm/ActivityStack.java,"['boolean com.android.server.wm.ActivityStack.resumeTopActivityInnerLocked(ActivityRecord,ActivityOptions)']",2,1,"[(2719, 2720, 2)]",True
518,3a5272699e3e16fbfdc397480898bb27abeb2caa,packages/SettingsProvider/src/com/android/providers/settings/DatabaseHelper.java,['void com.android.providers.settings.DatabaseHelper.loadGlobalSettings(SQLiteDatabase)'],2,1,"[(2612, 2613, 2)]",True
519,3a5272699e3e16fbfdc397480898bb27abeb2caa,services/core/java/com/android/server/connectivity/NetworkAgentInfo.java,"['void com.android.server.connectivity.NetworkAgentInfo.maybeStopClat()', 'void com.android.server.connectivity.NetworkAgentInfo.maybeStartClat()', 'void com.android.server.connectivity.NetworkAgentInfo.updateClat(INetworkManagementService)']",28,1,"[(605, 632, 28)]",True
520,3a5272699e3e16fbfdc397480898bb27abeb2caa,services/core/java/com/android/server/locksettings/LockSettingsService.java,"['boolean com.android.server.locksettings.LockSettingsService.checkCryptKeeperPermissions()', 'void com.android.server.locksettings.LockSettingsService.setKeystorePassword(String,int)', 'void com.android.server.locksettings.LockSettingsService.retainPassword(String)', 'String com.android.server.locksettings.LockSettingsService.getPassword()', 'void com.android.server.locksettings.LockSettingsService.sanitizePassword()', 'void com.android.server.locksettings.LockSettingsService.clearUserKeyAuth(int,byte[],byte[])', 'byte[] com.android.server.locksettings.LockSettingsService.secretFromCredential(String)']",53,2,"[(1108, 1147, 40), (1577, 1589, 13)]",True
521,3a5272699e3e16fbfdc397480898bb27abeb2caa,services/core/java/com/android/server/connectivity/Nat464Xlat.java,[],1,1,"[(28, 28, 1)]",True
522,6e3be19b8a58c265a2c3ff4b9cbabdb6a4ae9bf6,packages/SystemUI/src/com/android/systemui/statusbar/policy/HotspotControllerImpl.java,"['void com.android.systemui.statusbar.policy.HotspotControllerImpl.onNumClientsChanged(int)', 'void com.android.systemui.statusbar.policy.HotspotControllerImpl.onStaDisconnected(String,int)', 'void com.android.systemui.statusbar.policy.HotspotControllerImpl.onStaConnected(String,int)']",15,1,"[(190, 204, 15)]",True
524,6e3be19b8a58c265a2c3ff4b9cbabdb6a4ae9bf6,packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java,[],1,1,"[(151, 151, 1)]",True
525,6e3be19b8a58c265a2c3ff4b9cbabdb6a4ae9bf6,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,['boolean com.android.settingslib.bluetooth.CachedBluetoothDevice.isA2dpDevice()'],4,1,"[(1229, 1232, 4)]",True
