facade,relation,startLine,src_category,src_modifier,src_entity,src_file,dest_category,dest_modifier,dest_label,dest_entity,dest_file,filter
extensive -> actively native,Call,576,Method,private,com.android.systemui.volume.VolumeDialogImpl.setVisOrGone,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,private,,com.android.systemui.volume.VolumeDialogImpl.findRow,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
extensive -> intrusive native,Typed,566,Variable,null,com.android.systemui.volume.VolumeDialogImpl.isBluetoothA2dpConnected.mBluetoothAdapter,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Class,public,blacklist,android.bluetooth.BluetoothAdapter,core/java/android/bluetooth/BluetoothAdapter.java,false
extensive -> actively native,Call,566,Method,private,com.android.systemui.volume.VolumeDialogImpl.isBluetoothA2dpConnected,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.bluetooth.BluetoothAdapter.getDefaultAdapter,core/java/android/bluetooth/BluetoothAdapter.java,false
extensive -> actively native,Call,567,Method,private,com.android.systemui.volume.VolumeDialogImpl.isBluetoothA2dpConnected,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.bluetooth.BluetoothAdapter.isEnabled,core/java/android/bluetooth/BluetoothAdapter.java,false
extensive -> actively native,Call,568,Method,private,com.android.systemui.volume.VolumeDialogImpl.isBluetoothA2dpConnected,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.bluetooth.BluetoothAdapter.getProfileConnectionState,core/java/android/bluetooth/BluetoothAdapter.java,false
extensive -> actively native,UseVar,568,Method,private,com.android.systemui.volume.VolumeDialogImpl.isBluetoothA2dpConnected,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,null,public-api system-api test-api whitelist,android.bluetooth.BluetoothProfile.A2DP,core/java/android/bluetooth/BluetoothProfile.java,false
extensive -> actively native,UseVar,569,Method,private,com.android.systemui.volume.VolumeDialogImpl.isBluetoothA2dpConnected,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Variable,null,public-api system-api test-api whitelist,android.bluetooth.BluetoothProfile.STATE_CONNECTED,core/java/android/bluetooth/BluetoothProfile.java,false
extensive -> actively native,Call,592,Method,private,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.getLayoutParams,core/java/android/view/View.java,false
extensive -> actively native,Call,597,Method,private,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.measure,core/java/android/view/View.java,false
extensive -> actively native,Call,598,Method,private,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.getMeasuredWidth,core/java/android/view/View.java,false
extensive -> actively native,Call,600,Method,private,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.content.res.Resources.getDimensionPixelSize,core/java/android/content/res/Resources.java,false
extensive -> actively native,Call,600,Method,private,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.content.Context.getResources,core/java/android/content/Context.java,false
extensive -> actively native,Call,604,Method,private,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.animation.ValueAnimator.ofInt,core/java/android/animation/ValueAnimator.java,false
extensive -> actively native,Call,605,Method,private,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.animation.ValueAnimator.addUpdateListener,core/java/android/animation/ValueAnimator.java,false
extensive -> actively native,Call,613,Method,private,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.animation.Animator.addListener,core/java/android/animation/Animator.java,false
extensive -> actively native,Call,621,Method,private,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.animation.ValueAnimator.setInterpolator,core/java/android/animation/ValueAnimator.java,false
extensive -> actively native,Call,621,Method,private,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,,com.android.systemui.volume.SystemUIInterpolators.LogDecelerateInterpolator.LogDecelerateInterpolator,packages/SystemUI/src/com/android/systemui/volume/SystemUIInterpolators.java,false
extensive -> actively native,Call,622,Method,private,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,,com.android.systemui.volume.SystemUIInterpolators.LogAccelerateInterpolator.LogAccelerateInterpolator,packages/SystemUI/src/com/android/systemui/volume/SystemUIInterpolators.java,false
extensive -> actively native,Call,623,Method,private,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.animation.ValueAnimator.setDuration,core/java/android/animation/ValueAnimator.java,false
extensive -> actively native,Call,624,Method,private,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,,android.animation.ValueAnimator.start,core/java/android/animation/ValueAnimator.java,false
extensive -> actively native,Call,580,Method,private,com.android.systemui.volume.VolumeDialogImpl.updateExpandedRows,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,null,,com.android.systemui.plugins.VolumeDialogController.setActiveStream,packages/SystemUI/plugin/src/com/android/systemui/plugins/VolumeDialogController.java,false
extensive -> actively native,Typed,604,Variable,null,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange.animator,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Class,public,blacklist,android.animation.ValueAnimator,core/java/android/animation/ValueAnimator.java,false
extensive -> actively native,Typed,607,Variable,null,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange.Anonymous_Class.onAnimationUpdate.valueAnimator,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Class,public,blacklist,android.animation.ValueAnimator,core/java/android/animation/ValueAnimator.java,false
extensive -> actively native,Call,608,Method,public,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange.Anonymous_Class.onAnimationUpdate,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.getLayoutParams,core/java/android/view/View.java,false
extensive -> actively native,Call,609,Method,public,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange.Anonymous_Class.onAnimationUpdate,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,,android.animation.ValueAnimator.getAnimatedValue,core/java/android/animation/ValueAnimator.java,false
extensive -> actively native,Call,610,Method,public,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange.Anonymous_Class.onAnimationUpdate,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.requestLayout,core/java/android/view/View.java,false
extensive -> actively native,Call,629,Method,public,com.android.systemui.volume.VolumeDialogImpl.updateMediaOutputH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.setVisibility,core/java/android/view/View.java,false
extensive -> actively native,Call,630,Method,public,com.android.systemui.volume.VolumeDialogImpl.updateMediaOutputH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,null,,com.android.systemui.statusbar.policy.DeviceProvisionedController.isCurrentUserSetup,packages/SystemUI/src/com/android/systemui/statusbar/policy/DeviceProvisionedController.java,false
extensive -> actively native,Call,631,Method,public,com.android.systemui.volume.VolumeDialogImpl.updateMediaOutputH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.app.ActivityManager.getLockTaskModeState,core/java/android/app/ActivityManager.java,false
extensive -> actively native,Call,635,Method,public,com.android.systemui.volume.VolumeDialogImpl.updateMediaOutputH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.view.View.setOnClickListener,core/java/android/view/View.java,false
extensive -> actively native,Call,636,Method,public,com.android.systemui.volume.VolumeDialogImpl.updateMediaOutputH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,protected,,com.android.systemui.volume.VolumeDialogImpl.rescheduleTimeoutH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
extensive -> actively native,Call,637,Method,public,com.android.systemui.volume.VolumeDialogImpl.updateMediaOutputH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,,com.android.systemui.volume.Events.writeEvent,packages/SystemUI/src/com/android/systemui/volume/Events.java,false
extensive -> actively native,Call,638,Method,public,com.android.systemui.volume.VolumeDialogImpl.updateMediaOutputH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,public-api system-api test-api whitelist,android.content.Intent.Intent,core/java/android/content/Intent.java,false
extensive -> intrusive native,Call,639,Method,public,com.android.systemui.volume.VolumeDialogImpl.updateMediaOutputH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,protected,,com.android.systemui.volume.VolumeDialogImpl.dismissH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
extensive -> actively native,Call,640,Method,public,com.android.systemui.volume.VolumeDialogImpl.updateMediaOutputH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,,com.android.systemui.Dependency.get,packages/SystemUI/src/com/android/systemui/Dependency.java,false
extensive -> actively native,Call,641,Method,public,com.android.systemui.volume.VolumeDialogImpl.updateMediaOutputH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,null,,com.android.systemui.plugins.ActivityStarter.startActivity,packages/SystemUI/plugin/src/com/android/systemui/plugins/ActivityStarter.java,false
extensive -> actively native,Call,641,Method,public,com.android.systemui.volume.VolumeDialogImpl.updateMediaOutputH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,,com.android.systemui.Dependency.get,packages/SystemUI/src/com/android/systemui/Dependency.java,false
extensive -> actively native,Reflect,641,Method,public,com.android.systemui.volume.VolumeDialogImpl.updateMediaOutputH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Interface,public,,com.android.systemui.plugins.ActivityStarter,packages/SystemUI/plugin/src/com/android/systemui/plugins/ActivityStarter.java,false
extensive -> actively native,Typed,615,Variable,null,com.android.systemui.volume.VolumeDialogImpl.animateExpandedRowsChange.Anonymous_Class.onAnimationEnd.animation,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Class,public,,android.animation.Animator,core/java/android/animation/Animator.java,false
intrusive native -> actively native,Call,676,Method,public,com.android.systemui.volume.VolumeDialogImpl.initRingerH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,protected,,com.android.systemui.volume.VolumeDialogImpl.rescheduleTimeoutH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> extensive,Call,648,Method,public,com.android.systemui.volume.VolumeDialogImpl.initSettingsH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,public,,com.android.systemui.volume.VolumeDialogImpl.updateMediaOutputH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
intrusive native -> actively native,Call,661,Method,public,com.android.systemui.volume.VolumeDialogImpl.initSettingsH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,Method,protected,,com.android.systemui.volume.VolumeDialogImpl.rescheduleTimeoutH,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,false
