filename,#author,#cmt,changeloc,#issue,#issue-cmt,issueLoc
core/tests/coretests/src/android/os/VibrationEffectTest.java,2,3,180,4,4,270
core/java/android/companion/AssociationRequest.java,4,10,546,3,8,431
tests/Camera2Tests/SmartCamera/SimpleCamera/src/androidx/media/filterfw/SurfaceHolderTarget.java,1,1,197,1,1,197
core/java/com/android/internal/usb/DumpUtils.java,2,3,262,3,3,39
services/core/java/com/android/server/RescueParty.java,6,18,630,12,15,614
tests/testables/tests/src/android/testing/TestableResourcesTest.java,3,4,103,0,0,0
core/tests/coretests/src/android/animation/AutoCancelTest.java,3,5,293,1,1,2
core/tests/hosttests/test-apps/MultiDexLegacyVersionedTestApp_v3/src/com/android/framework/multidexlegacyversionedtestapp/ClassForMainDex.java,1,2,58,0,0,0
core/java/android/hardware/camera2/marshal/impl/MarshalQueryableSize.java,1,2,70,1,2,70
services/tests/servicestests/src/com/android/server/hdmi/ArcTerminationActionFromAvrTest.java,3,5,287,1,1,4
services/robotests/backup/src/com/android/server/backup/TransportManagerTest.java,2,3,20,4,5,46
packages/CarSystemUI/src/com/android/systemui/statusbar/car/CarNavigationButton.java,3,3,90,1,1,50
core/java/android/os/storage/StorageVolume.java,11,39,1046,21,25,548
media/java/android/media/EncoderCapabilities.java,3,5,193,1,3,28
packages/SettingsLib/ActionButtonsPreference/src/com/android/settingslib/widget/ActionButtonsPreference.java,1,1,393,1,1,393
core/java/android/content/pm/LabeledIntent.java,4,4,372,1,1,2
packages/SystemUI/src/com/android/keyguard/clock/BubbleClockController.java,4,18,343,6,9,267
telephony/java/android/telephony/CellIdentity.java,11,22,765,13,17,464
tests/AmSlam/src/test/amslam/subreceivers/PingReceiver092.java,1,1,21,1,1,21
telephony/java/android/telephony/UssdResponse.java,2,3,162,2,3,162
core/java/android/gesture/OrientedBoundingBox.java,1,1,85,0,0,0
services/robotests/backup/src/com/android/server/backup/encryption/chunking/cdc/HkdfTest.java,0,0,0,0,0,0
tests/FrameworkPerf/src/com/android/frameworkperf/Receiver.java,1,1,30,0,0,0
cmds/dpm/src/com/android/commands/dpm/Dpm.java,12,18,431,12,17,403
services/tests/servicestests/src/com/android/server/backup/BackupPasswordManagerTest.java,3,4,245,1,1,232
core/java/android/content/SyncAdapterType.java,6,15,458,4,6,54
core/java/android/widget/ScrollBarDrawable.java,9,20,1187,6,7,297
core/tests/coretests/src/android/widget/focus/VerticalFocusSearch.java,2,2,10,0,0,0
core/java/android/view/KeyboardShortcutInfo.java,3,6,210,5,5,203
packages/SystemUI/shared/src/com/android/systemui/shared/system/QuickStepContract.java,5,18,365,20,20,413
apct-tests/perftests/core/src/android/os/PackageManagerPerfTest.java,2,2,126,1,1,114
